"mean_metric_score"	"std_metric_score"	"split_type"	"mol_rep"	"mol_prop"	"model_name"	"metric_name"
2.46971711162759	0.410384876790987	"scaffold"	"SMILES"	"  MDR1"	" MolBERT"	"  RMSE"
1.90892213594338	0.240593855633549	"scaffold"	"SMILES"	"  MDR1"	" MolBERT"	" MAE"
0.444353895527764	0.198813739208144	"scaffold"	"SMILES"	"  MDR1"	" MolBERT"	" R2"
0.726060574137471	0.136578355146712	"scaffold"	"SMILES"	"  MDR1"	" MolBERT"	"Pearson_R"
3.1886162545549	0.886468393436294	"scaffold"	"Graph"	"  MDR1"	"GROVER"	"  RMSE"
2.36623395743382	0.63467315845813	"scaffold"	"Graph"	"  MDR1"	"GROVER"	" MAE"
0.0912539177085732	0.431051142697173	"scaffold"	"Graph"	"  MDR1"	"GROVER"	" R2"
0.429858066380594	0.35394464978152	"scaffold"	"Graph"	"  MDR1"	"GROVER"	"Pearson_R"
2.02194431840907	0.289028213341598	"scaffold"	"Graph"	"  MDR1"	"GROVER_RDKit"	"  RMSE"
1.53359832500197	0.218606943431455	"scaffold"	"Graph"	"  MDR1"	"GROVER_RDKit"	" MAE"
0.604864531696264	0.190785497740011	"scaffold"	"Graph"	"  MDR1"	"GROVER_RDKit"	" R2"
0.790793620721258	0.121422450515002	"scaffold"	"Graph"	"  MDR1"	"GROVER_RDKit"	"Pearson_R"
1.78494449242913	0.279067091148148	"scaffold"	"rdkit2d"	"  MDR1"	"  RF"	"  RMSE"
1.30100190842213	0.217992756758337	"scaffold"	"rdkit2d"	"  MDR1"	"  RF"	" MAE"
0.696029108893543	0.139687164953142	"scaffold"	"rdkit2d"	"  MDR1"	"  RF"	" R2"
0.840175192710548	0.0827351194618284	"scaffold"	"rdkit2d"	"  MDR1"	"  RF"	"Pearson_R"
1.83455752844542	0.178182500660104	"scaffold"	"SMILES"	" CYP2D6"	" MolBERT"	"  RMSE"
1.41195031256016	0.108246202471199	"scaffold"	"SMILES"	" CYP2D6"	" MolBERT"	" MAE"
0.134878600064867	0.0978791510884451	"scaffold"	"SMILES"	" CYP2D6"	" MolBERT"	" R2"
0.37964846886512	0.125883333084586	"scaffold"	"SMILES"	" CYP2D6"	" MolBERT"	"Pearson_R"
1.90643237663584	0.145365577825621	"scaffold"	"Graph"	" CYP2D6"	"GROVER"	"  RMSE"
1.4809430041257	0.105179135497531	"scaffold"	"Graph"	" CYP2D6"	"GROVER"	" MAE"
0.0633154137483121	0.097596971050328	"scaffold"	"Graph"	" CYP2D6"	"GROVER"	" R2"
0.31309477492387	0.148432555094444	"scaffold"	"Graph"	" CYP2D6"	"GROVER"	"Pearson_R"
1.81952223803115	0.170712596710583	"scaffold"	"Graph"	" CYP2D6"	"GROVER_RDKit"	"  RMSE"
1.38630795031922	0.111234971592197	"scaffold"	"Graph"	" CYP2D6"	"GROVER_RDKit"	" MAE"
0.150441482577424	0.0737186133274074	"scaffold"	"Graph"	" CYP2D6"	"GROVER_RDKit"	" R2"
0.415700908827468	0.0773641722936807	"scaffold"	"Graph"	" CYP2D6"	"GROVER_RDKit"	"Pearson_R"
1.66788029097495	0.128534934618313	"scaffold"	"rdkit2d"	" CYP2D6"	"  RF"	"  RMSE"
1.26909065600986	0.0757643604218667	"scaffold"	"rdkit2d"	" CYP2D6"	"  RF"	" MAE"
