"mean_metric_score"	"std_metric_score"	"split_type"	"mol_rep"	"mol_prop"	"model_name"	"metric_name"
0.832969528820964	0.0468424173261259	"scaffold"	"SMILES"	" BACE"	" MolBERT"	"    AUROC"
0.785584971703956	0.089448911850711	"scaffold"	"SMILES"	" BACE"	" MolBERT"	"   AUPRC"
0.739718679148221	0.103665386041569	"scaffold"	"SMILES"	" BACE"	" MolBERT"	"   Precision_PPV"
0.824964125149814	0.0683632929661894	"scaffold"	"SMILES"	" BACE"	" MolBERT"	"  Precision_NPV"
0.79870945761612	0.0818759509399828	"scaffold"	"Graph"	" BACE"	"GROVER"	"    AUROC"
0.757310954348541	0.116929038882673	"scaffold"	"Graph"	" BACE"	"GROVER"	"   AUPRC"
0.741979315028396	0.108679143567235	"scaffold"	"Graph"	" BACE"	"GROVER"	"   Precision_PPV"
0.779879468408107	0.0961193744843864	"scaffold"	"Graph"	" BACE"	"GROVER"	"  Precision_NPV"
0.834106870807901	0.0557518748924419	"scaffold"	"Graph"	" BACE"	"GROVER_RDKit"	"    AUROC"
0.785923601438064	0.095132017827196	"scaffold"	"Graph"	" BACE"	"GROVER_RDKit"	"   AUPRC"
0.745783826584005	0.0899326432007415	"scaffold"	"Graph"	" BACE"	"GROVER_RDKit"	"   Precision_PPV"
0.822598455645309	0.0849476710955507	"scaffold"	"Graph"	" BACE"	"GROVER_RDKit"	"  Precision_NPV"
0.876146679415892	0.0328779184433022	"scaffold"	"rdkit2d"	" BACE"	"  RF"	"    AUROC"
0.832637712896008	0.0632172270990965	"scaffold"	"rdkit2d"	" BACE"	"  RF"	"   AUPRC"
0.790618172886987	0.0684516751737966	"scaffold"	"rdkit2d"	" BACE"	"  RF"	"   Precision_PPV"
0.864122324935452	0.054056711554672	"scaffold"	"rdkit2d"	" BACE"	"  RF"	"  Precision_NPV"
0.895185193959288	0.0323637240046607	"scaffold"	"SMILES"	" BBBP"	" MolBERT"	"    AUROC"
0.961193877578365	0.0161146161862592	"scaffold"	"SMILES"	" BBBP"	" MolBERT"	"   AUPRC"
0.942175430205228	0.0239548035175345	"scaffold"	"SMILES"	" BBBP"	" MolBERT"	"   Precision_PPV"
0.645807608298918	0.103590289217114	"scaffold"	"SMILES"	" BBBP"	" MolBERT"	"  Precision_NPV"
0.883283905823725	0.0420386250458525	"scaffold"	"Graph"	" BBBP"	"GROVER"	"    AUROC"
0.94936559099215	0.0267754541790375	"scaffold"	"Graph"	" BBBP"	"GROVER"	"   AUPRC"
0.935024936636253	0.030965758326921	"scaffold"	"Graph"	" BBBP"	"GROVER"	"   Precision_PPV"
0.648610117299022	0.106750337713341	"scaffold"	"Graph"	" BBBP"	"GROVER"	"  Precision_NPV"
0.902540509367438	0.0312445909419845	"scaffold"	"Graph"	" BBBP"	"GROVER_RDKit"	"    AUROC"
0.957016103919469	0.0194356985257614	"scaffold"	"Graph"	" BBBP"	"GROVER_RDKit"	"   AUPRC"
0.945375732115162	0.0255338465904217	"scaffold"	"Graph"	" BBBP"	"GROVER_RDKit"	"   Precision_PPV"
0.651395284070506	0.115126757546147	"scaffold"	"Graph"	" BBBP"	"GROVER_RDKit"	"  Precision_NPV"
0.922754579960152	0.02307281824806	"scaffold"	"rdkit2d"	" BBBP"	"  RF"	"    AUROC"
0.96777313801886	0.0177308778577111	"scaffold"	"rdkit2d"	" BBBP"	"  RF"	"   AUPRC"
0.950837906587552	0.0248209929872361	"scaffold"	"rdkit2d"	" BBBP"	"  RF"	"   Precision_PPV"
0.684901565792738	0.0914569419273786	"scaffold"	"rdkit2d"	" BBBP"	"  RF"	"  Precision_NPV"
0.766504883108332	0.0333816916222334	"scaffold"	"SMILES"	" HIV"	" MolBERT"	"    AUROC"
0.264253421986982	0.0623050410120007	"scaffold"	"SMILES"	" HIV"	" MolBERT"	"   AUPRC"
0.108981417878673	0.0419699853680142	"scaffold"	"SMILES"	" HIV"	" MolBERT"	"   Precision_PPV"
0.984679218882927	0.0023796925259552	"scaffold"	"SMILES"	" HIV"	" MolBERT"	"  Precision_NPV"
0.59294758105856	0.102971080930315	"scaffold"	"Graph"	" HIV"	"GROVER"	"    AUROC"
0.0958367627109295	0.0783469310969469	"scaffold"	"Graph"	" HIV"	"GROVER"	"   AUPRC"
0.0611443466657047	0.0343245718886901	"scaffold"	"Graph"	" HIV"	"GROVER"	"   Precision_PPV"
0.96343623987233	0.0504086562805418	"scaffold"	"Graph"	" HIV"	"GROVER"	"  Precision_NPV"
0.686309754319349	0.086971919211044	"scaffold"	"Graph"	" HIV"	"GROVER_RDKit"	"    AUROC"
0.205347296800748	0.0636965255468791	"scaffold"	"Graph"	" HIV"	"GROVER_RDKit"	"   AUPRC"
0.100708289320443	0.0547958694431427	"scaffold"	"Graph"	" HIV"	"GROVER_RDKit"	"   Precision_PPV"
0.975460420149962	0.0189055080112976	"scaffold"	"Graph"	" HIV"	"GROVER_RDKit"	"  Precision_NPV"
0.761713064141833	0.0289226466908725	"scaffold"	"rdkit2d"	" HIV"	"  RF"	"    AUROC"
0.288207575751638	0.0640509262864182	"scaffold"	"rdkit2d"	" HIV"	"  RF"	"   AUPRC"
