"mean_metric_score"	"std_metric_score"	"split_type"	"mol_rep"	"mol_prop"	"model_name"	"metric_name"
2.46971711162759	0.410384876790987	"Scaffold"	"SMILES"	"  MDR1"	" MolBERT"	"  RMSE"
1.90892213594338	0.240593855633549	"Scaffold"	"SMILES"	"  MDR1"	" MolBERT"	" MAE"
0.444353895527764	0.198813739208144	"Scaffold"	"SMILES"	"  MDR1"	" MolBERT"	" R2"
0.726060574137471	0.136578355146712	"Scaffold"	"SMILES"	"  MDR1"	" MolBERT"	"Pearson_R"
3.1886162545549	0.886468393436294	"Scaffold"	"Graph"	"  MDR1"	"GROVER"	"  RMSE"
2.36623395743382	0.63467315845813	"Scaffold"	"Graph"	"  MDR1"	"GROVER"	" MAE"
0.0912539177085732	0.431051142697173	"Scaffold"	"Graph"	"  MDR1"	"GROVER"	" R2"
0.429858066380594	0.35394464978152	"Scaffold"	"Graph"	"  MDR1"	"GROVER"	"Pearson_R"
1.78494449242913	0.279067091148148	"Scaffold"	"rdkit2d"	"  MDR1"	"   RF"	"  RMSE"
1.30100190842213	0.217992756758337	"Scaffold"	"rdkit2d"	"  MDR1"	"   RF"	" MAE"
0.696029108893543	0.139687164953142	"Scaffold"	"rdkit2d"	"  MDR1"	"   RF"	" R2"
0.840175192710548	0.0827351194618284	"Scaffold"	"rdkit2d"	"  MDR1"	"   RF"	"Pearson_R"
2.00918461675375	0.28841943333331	"Scaffold"	"rdkit2d"	"  MDR1"	"   SVM"	"  RMSE"
1.49697481983706	0.236432991121685	"Scaffold"	"rdkit2d"	"  MDR1"	"   SVM"	" MAE"
0.604761456965913	0.218080372804551	"Scaffold"	"rdkit2d"	"  MDR1"	"   SVM"	" R2"
0.801757233369612	0.102664296647922	"Scaffold"	"rdkit2d"	"  MDR1"	"   SVM"	"Pearson_R"
1.79337740619157	0.284947456148097	"Scaffold"	"rdkit2d"	"  MDR1"	"   XGBoost"	"  RMSE"
1.31002196287302	0.190558497959951	"Scaffold"	"rdkit2d"	"  MDR1"	"   XGBoost"	" MAE"
0.689970333869659	0.151839279426481	"Scaffold"	"rdkit2d"	"  MDR1"	"   XGBoost"	" R2"
0.835016937780429	0.0903108244095775	"Scaffold"	"rdkit2d"	"  MDR1"	"   XGBoost"	"Pearson_R"
2.51776932839024	0.469273073856084	"Scaffold"	"SMILES"	"  MDR1"	"  RNN"	"  RMSE"
1.9053495820481	0.345749416071858	"Scaffold"	"SMILES"	"  MDR1"	"  RNN"	" MAE"
0.409624204450719	0.245199017696152	"Scaffold"	"SMILES"	"  MDR1"	"  RNN"	" R2"
0.664347108704635	0.163513154067561	"Scaffold"	"SMILES"	"  MDR1"	"  RNN"	"Pearson_R"
2.40024404189033	0.513216260956558	"Scaffold"	"Graph"	"  MDR1"	"GCN"	"  RMSE"
1.80682132907999	0.34654403237598	"Scaffold"	"Graph"	"  MDR1"	"GCN"	" MAE"
0.389689858324082	0.261857960070401	"Scaffold"	"Graph"	"  MDR1"	"GCN"	" R2"
0.663749703831895	0.162985501095123	"Scaffold"	"Graph"	"  MDR1"	"GCN"	"Pearson_R"
2.29511835415347	0.561079331830019	"Scaffold"	"Graph"	"  MDR1"	"GIN"	"  RMSE"
1.66293331445061	0.316806792606642	"Scaffold"	"Graph"	"  MDR1"	"GIN"	" MAE"
0.403936006461429	0.427417508331607	"Scaffold"	"Graph"	"  MDR1"	"GIN"	" R2"
