"metric_score"	"metric_name"	"mol_rep"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"
0.835820895522388	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	0	"scaffold"	"benchmark"
0.89006968641115	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	1	"scaffold"	"benchmark"
0.843725490196078	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	2	"scaffold"	"benchmark"
0.82312925170068	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	3	"scaffold"	"benchmark"
0.779087913993411	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	4	"scaffold"	"benchmark"
0.828136200716846	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	5	"scaffold"	"benchmark"
0.855930735930736	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	6	"scaffold"	"benchmark"
0.763120567375887	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	7	"scaffold"	"benchmark"
0.749179655455291	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	8	"scaffold"	"benchmark"
0.843663434903047	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	9	"scaffold"	"benchmark"
0.825576923076923	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	10	"scaffold"	"benchmark"
0.860763888888889	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	11	"scaffold"	"benchmark"
0.901041666666667	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	12	"scaffold"	"benchmark"
0.876743232157506	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	13	"scaffold"	"benchmark"
0.869092206170858	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	14	"scaffold"	"benchmark"
0.802431610942249	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	15	"scaffold"	"benchmark"
0.757969507969508	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	16	"scaffold"	"benchmark"
0.840451388888889	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	17	"scaffold"	"benchmark"
0.797619047619048	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	18	"scaffold"	"benchmark"
0.899423076923077	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	19	"scaffold"	"benchmark"
0.831606672519754	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	20	"scaffold"	"benchmark"
0.855742296918768	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	21	"scaffold"	"benchmark"
0.794444444444445	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	22	"scaffold"	"benchmark"
0.857489177489177	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	23	"scaffold"	"benchmark"
0.79553324099723	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	24	"scaffold"	"benchmark"
0.908587257617728	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	25	"scaffold"	"benchmark"
0.842797783933518	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	26	"scaffold"	"benchmark"
0.776927282668125	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	27	"scaffold"	"benchmark"
0.768641114982578	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	28	"scaffold"	"benchmark"
0.914340211548465	"AUROC"	" SMILES"	" BACE"	"  MolBERT"	29	"scaffold"	"benchmark"
0.733977172958736	"AUROC"	"Graph"	" BACE"	"GROVER"	0	"scaffold"	"benchmark"
0.745121951219512	"AUROC"	"Graph"	" BACE"	"GROVER"	1	"scaffold"	"benchmark"
0.887058823529412	"AUROC"	"Graph"	" BACE"	"GROVER"	2	"scaffold"	"benchmark"
0.758503401360544	"AUROC"	"Graph"	" BACE"	"GROVER"	3	"scaffold"	"benchmark"
0.750823651812034	"AUROC"	"Graph"	" BACE"	"GROVER"	4	"scaffold"	"benchmark"
0.804480286738351	"AUROC"	"Graph"	" BACE"	"GROVER"	5	"scaffold"	"benchmark"
0.795670995670996	"AUROC"	"Graph"	" BACE"	"GROVER"	6	"scaffold"	"benchmark"
0.778115501519757	"AUROC"	"Graph"	" BACE"	"GROVER"	7	"scaffold"	"benchmark"
0.637202625102543	"AUROC"	"Graph"	" BACE"	"GROVER"	8	"scaffold"	"benchmark"
0.869979224376731	"AUROC"	"Graph"	" BACE"	"GROVER"	9	"scaffold"	"benchmark"
0.771923076923077	"AUROC"	"Graph"	" BACE"	"GROVER"	10	"scaffold"	"benchmark"
0.899479166666667	"AUROC"	"Graph"	" BACE"	"GROVER"	11	"scaffold"	"benchmark"
0.863541666666667	"AUROC"	"Graph"	" BACE"	"GROVER"	12	"scaffold"	"benchmark"
0.721287940935193	"AUROC"	"Graph"	" BACE"	"GROVER"	13	"scaffold"	"benchmark"
0.915462814339219	"AUROC"	"Graph"	" BACE"	"GROVER"	14	"scaffold"	"benchmark"
0.847213779128673	"AUROC"	"Graph"	" BACE"	"GROVER"	15	"scaffold"	"benchmark"
0.674289674289674	"AUROC"	"Graph"	" BACE"	"GROVER"	16	"scaffold"	"benchmark"
0.88125	"AUROC"	"Graph"	" BACE"	"GROVER"	17	"scaffold"	"benchmark"
0.899509803921569	"AUROC"	"Graph"	" BACE"	"GROVER"	18	"scaffold"	"benchmark"
0.795384615384615	"AUROC"	"Graph"	" BACE"	"GROVER"	19	"scaffold"	"benchmark"
0.817559262510975	"AUROC"	"Graph"	" BACE"	"GROVER"	20	"scaffold"	"benchmark"
0.74702380952381	"AUROC"	"Graph"	" BACE"	"GROVER"	21	"scaffold"	"benchmark"
0.868996415770609	"AUROC"	"Graph"	" BACE"	"GROVER"	22	"scaffold"	"benchmark"
0.706493506493507	"AUROC"	"Graph"	" BACE"	"GROVER"	23	"scaffold"	"benchmark"
0.810941828254848	"AUROC"	"Graph"	" BACE"	"GROVER"	24	"scaffold"	"benchmark"
0.847126038781164	"AUROC"	"Graph"	" BACE"	"GROVER"	25	"scaffold"	"benchmark"
0.818732686980609	"AUROC"	"Graph"	" BACE"	"GROVER"	26	"scaffold"	"benchmark"
0.596500820120284	"AUROC"	"Graph"	" BACE"	"GROVER"	27	"scaffold"	"benchmark"
0.799651567944251	"AUROC"	"Graph"	" BACE"	"GROVER"	28	"scaffold"	"benchmark"
0.917981619559563	"AUROC"	"Graph"	" BACE"	"GROVER"	29	"scaffold"	"benchmark"
0.837313432835821	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	0	"scaffold"	"benchmark"
0.902090592334495	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	1	"scaffold"	"benchmark"
0.882352941176471	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	2	"scaffold"	"benchmark"
0.871126228269085	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	3	"scaffold"	"benchmark"
0.82859372290619	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	4	"scaffold"	"benchmark"
0.90510752688172	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	5	"scaffold"	"benchmark"
0.896623376623377	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	6	"scaffold"	"benchmark"
0.837993920972644	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	7	"scaffold"	"benchmark"
0.843006562756358	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	8	"scaffold"	"benchmark"
0.88720567867036	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	9	"scaffold"	"benchmark"
0.831153846153846	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	10	"scaffold"	"benchmark"
0.888975694444444	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	11	"scaffold"	"benchmark"
0.911197916666667	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	12	"scaffold"	"benchmark"
0.90935192780968	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	13	"scaffold"	"benchmark"
0.89896557874086	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	14	"scaffold"	"benchmark"
0.846707193515704	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	15	"scaffold"	"benchmark"
0.834546084546085	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	16	"scaffold"	"benchmark"
0.9015625	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	17	"scaffold"	"benchmark"
0.89031862745098	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	18	"scaffold"	"benchmark"
0.928557692307692	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	19	"scaffold"	"benchmark"
0.84451273046532	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	20	"scaffold"	"benchmark"
0.897584033613445	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	21	"scaffold"	"benchmark"
0.844713261648746	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	22	"scaffold"	"benchmark"
0.865887445887446	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	23	"scaffold"	"benchmark"
0.855522853185596	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	24	"scaffold"	"benchmark"
0.908154432132964	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	25	"scaffold"	"benchmark"
0.916204986149584	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	26	"scaffold"	"benchmark"
0.848733369783124	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	27	"scaffold"	"benchmark"
0.834407665505226	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	28	"scaffold"	"benchmark"
0.93592855904283	"AUROC"	"  RDKit2D"	" BACE"	"   RF"	29	"scaffold"	"benchmark"
0.824407374890255	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	0	"scaffold"	"benchmark"
0.855836236933798	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	1	"scaffold"	"benchmark"
0.815686274509804	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	2	"scaffold"	"benchmark"
0.819822373393802	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	3	"scaffold"	"benchmark"
0.769377492630484	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	4	"scaffold"	"benchmark"
0.834498207885305	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	5	"scaffold"	"benchmark"
0.860692640692641	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	6	"scaffold"	"benchmark"
0.733333333333333	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	7	"scaffold"	"benchmark"
0.764356029532404	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	8	"scaffold"	"benchmark"
0.833708448753463	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	9	"scaffold"	"benchmark"
0.793076923076923	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	10	"scaffold"	"benchmark"
0.867100694444444	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	11	"scaffold"	"benchmark"
0.877690972222222	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	12	"scaffold"	"benchmark"
0.892124692370796	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	13	"scaffold"	"benchmark"
0.867219546994828	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	14	"scaffold"	"benchmark"
0.796149949341439	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	15	"scaffold"	"benchmark"
0.771309771309771	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	16	"scaffold"	"benchmark"
0.869357638888889	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	17	"scaffold"	"benchmark"
0.825192577030812	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	18	"scaffold"	"benchmark"
0.845865384615385	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	19	"scaffold"	"benchmark"
0.779367866549605	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	20	"scaffold"	"benchmark"
0.822478991596639	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	21	"scaffold"	"benchmark"
0.823297491039427	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	22	"scaffold"	"benchmark"
0.836017316017316	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	23	"scaffold"	"benchmark"
0.787136426592798	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	24	"scaffold"	"benchmark"
0.906423130193906	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	25	"scaffold"	"benchmark"
0.877770083102493	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	26	"scaffold"	"benchmark"
0.81829779478768	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	27	"scaffold"	"benchmark"
0.830574912891986	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	28	"scaffold"	"benchmark"
0.885122247268944	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	29	"scaffold"	"benchmark"
0.844249341527656	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	0	"scaffold"	"benchmark"
0.900871080139373	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	1	"scaffold"	"benchmark"
0.86156862745098	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	2	"scaffold"	"benchmark"
0.855725623582766	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	3	"scaffold"	"benchmark"
0.816368996011791	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	4	"scaffold"	"benchmark"
0.892741935483871	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	5	"scaffold"	"benchmark"
0.873852813852814	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	6	"scaffold"	"benchmark"
0.79128672745694	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	7	"scaffold"	"benchmark"
0.825471698113208	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	8	"scaffold"	"benchmark"
0.878376038781164	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	9	"scaffold"	"benchmark"
0.807692307692308	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	10	"scaffold"	"benchmark"
0.891232638888889	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	11	"scaffold"	"benchmark"
0.884895833333333	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	12	"scaffold"	"benchmark"
0.902173913043478	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	13	"scaffold"	"benchmark"
0.882379168896023	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	14	"scaffold"	"benchmark"
0.841742654508612	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	15	"scaffold"	"benchmark"
0.814102564102564	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	16	"scaffold"	"benchmark"
0.892708333333333	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	17	"scaffold"	"benchmark"
0.887692577030812	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	18	"scaffold"	"benchmark"
0.881826923076923	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	19	"scaffold"	"benchmark"
0.792361720807726	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	20	"scaffold"	"benchmark"
0.863795518207283	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	21	"scaffold"	"benchmark"
0.810931899641577	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	22	"scaffold"	"benchmark"
0.832034632034632	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	23	"scaffold"	"benchmark"
0.810682132963989	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	24	"scaffold"	"benchmark"
0.863486842105263	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	25	"scaffold"	"benchmark"
0.895862188365651	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	26	"scaffold"	"benchmark"
0.842628029888828	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	27	"scaffold"	"benchmark"
0.837717770034843	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	28	"scaffold"	"benchmark"
0.914080110976244	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	29	"scaffold"	"benchmark"
0.706760316066725	"AUROC"	" SMILES"	" BACE"	" RNN"	0	"scaffold"	"benchmark"
0.758710801393728	"AUROC"	" SMILES"	" BACE"	" RNN"	1	"scaffold"	"benchmark"
0.726078431372549	"AUROC"	" SMILES"	" BACE"	" RNN"	2	"scaffold"	"benchmark"
0.741685563114134	"AUROC"	" SMILES"	" BACE"	" RNN"	3	"scaffold"	"benchmark"
0.698109935841859	"AUROC"	" SMILES"	" BACE"	" RNN"	4	"scaffold"	"benchmark"
0.537813620071685	"AUROC"	" SMILES"	" BACE"	" RNN"	5	"scaffold"	"benchmark"
0.862857142857143	"AUROC"	" SMILES"	" BACE"	" RNN"	6	"scaffold"	"benchmark"
0.742451874366768	"AUROC"	" SMILES"	" BACE"	" RNN"	7	"scaffold"	"benchmark"
0.630639868744873	"AUROC"	" SMILES"	" BACE"	" RNN"	8	"scaffold"	"benchmark"
0.672957063711911	"AUROC"	" SMILES"	" BACE"	" RNN"	9	"scaffold"	"benchmark"
0.732692307692308	"AUROC"	" SMILES"	" BACE"	" RNN"	10	"scaffold"	"benchmark"
0.788541666666667	"AUROC"	" SMILES"	" BACE"	" RNN"	11	"scaffold"	"benchmark"
0.842708333333333	"AUROC"	" SMILES"	" BACE"	" RNN"	12	"scaffold"	"benchmark"
0.78363412633306	"AUROC"	" SMILES"	" BACE"	" RNN"	13	"scaffold"	"benchmark"
0.844480114143035	"AUROC"	" SMILES"	" BACE"	" RNN"	14	"scaffold"	"benchmark"
0.800202634245187	"AUROC"	" SMILES"	" BACE"	" RNN"	15	"scaffold"	"benchmark"
0.77997227997228	"AUROC"	" SMILES"	" BACE"	" RNN"	16	"scaffold"	"benchmark"
0.824652777777778	"AUROC"	" SMILES"	" BACE"	" RNN"	17	"scaffold"	"benchmark"
0.716036414565826	"AUROC"	" SMILES"	" BACE"	" RNN"	18	"scaffold"	"benchmark"
0.892115384615385	"AUROC"	" SMILES"	" BACE"	" RNN"	19	"scaffold"	"benchmark"
0.791395961369622	"AUROC"	" SMILES"	" BACE"	" RNN"	20	"scaffold"	"benchmark"
0.707457983193277	"AUROC"	" SMILES"	" BACE"	" RNN"	21	"scaffold"	"benchmark"
0.688172043010753	"AUROC"	" SMILES"	" BACE"	" RNN"	22	"scaffold"	"benchmark"
0.76017316017316	"AUROC"	" SMILES"	" BACE"	" RNN"	23	"scaffold"	"benchmark"
0.800554016620499	"AUROC"	" SMILES"	" BACE"	" RNN"	24	"scaffold"	"benchmark"
0.78930055401662	"AUROC"	" SMILES"	" BACE"	" RNN"	25	"scaffold"	"benchmark"
0.758310249307479	"AUROC"	" SMILES"	" BACE"	" RNN"	26	"scaffold"	"benchmark"
0.759249134317478	"AUROC"	" SMILES"	" BACE"	" RNN"	27	"scaffold"	"benchmark"
0.763414634146341	"AUROC"	" SMILES"	" BACE"	" RNN"	28	"scaffold"	"benchmark"
0.76660308652679	"AUROC"	" SMILES"	" BACE"	" RNN"	29	"scaffold"	"benchmark"
0.624758560140474	"AUROC"	"Graph"	" BACE"	"GCN"	0	"scaffold"	"benchmark"
0.778222996515679	"AUROC"	"Graph"	" BACE"	"GCN"	1	"scaffold"	"benchmark"
0.838627450980392	"AUROC"	"Graph"	" BACE"	"GCN"	2	"scaffold"	"benchmark"
0.787792894935752	"AUROC"	"Graph"	" BACE"	"GCN"	3	"scaffold"	"benchmark"
0.7230795907751	"AUROC"	"Graph"	" BACE"	"GCN"	4	"scaffold"	"benchmark"
0.769175627240143	"AUROC"	"Graph"	" BACE"	"GCN"	5	"scaffold"	"benchmark"
0.786839826839827	"AUROC"	"Graph"	" BACE"	"GCN"	6	"scaffold"	"benchmark"
0.707801418439716	"AUROC"	"Graph"	" BACE"	"GCN"	7	"scaffold"	"benchmark"
0.692370795734208	"AUROC"	"Graph"	" BACE"	"GCN"	8	"scaffold"	"benchmark"
0.809556786703601	"AUROC"	"Graph"	" BACE"	"GCN"	9	"scaffold"	"benchmark"
0.710576923076923	"AUROC"	"Graph"	" BACE"	"GCN"	10	"scaffold"	"benchmark"
0.805729166666667	"AUROC"	"Graph"	" BACE"	"GCN"	11	"scaffold"	"benchmark"
0.833159722222222	"AUROC"	"Graph"	" BACE"	"GCN"	12	"scaffold"	"benchmark"
0.832649712879409	"AUROC"	"Graph"	" BACE"	"GCN"	13	"scaffold"	"benchmark"
0.823970037453184	"AUROC"	"Graph"	" BACE"	"GCN"	14	"scaffold"	"benchmark"
0.755825734549139	"AUROC"	"Graph"	" BACE"	"GCN"	15	"scaffold"	"benchmark"
0.648475398475398	"AUROC"	"Graph"	" BACE"	"GCN"	16	"scaffold"	"benchmark"
0.777083333333333	"AUROC"	"Graph"	" BACE"	"GCN"	17	"scaffold"	"benchmark"
0.698704481792717	"AUROC"	"Graph"	" BACE"	"GCN"	18	"scaffold"	"benchmark"
0.805961538461539	"AUROC"	"Graph"	" BACE"	"GCN"	19	"scaffold"	"benchmark"
0.711150131694469	"AUROC"	"Graph"	" BACE"	"GCN"	20	"scaffold"	"benchmark"
0.666491596638655	"AUROC"	"Graph"	" BACE"	"GCN"	21	"scaffold"	"benchmark"
0.780824372759857	"AUROC"	"Graph"	" BACE"	"GCN"	22	"scaffold"	"benchmark"
0.80969696969697	"AUROC"	"Graph"	" BACE"	"GCN"	23	"scaffold"	"benchmark"
0.75207756232687	"AUROC"	"Graph"	" BACE"	"GCN"	24	"scaffold"	"benchmark"
0.734937673130194	"AUROC"	"Graph"	" BACE"	"GCN"	25	"scaffold"	"benchmark"
0.783760387811634	"AUROC"	"Graph"	" BACE"	"GCN"	26	"scaffold"	"benchmark"
0.72936030617824	"AUROC"	"Graph"	" BACE"	"GCN"	27	"scaffold"	"benchmark"
0.718292682926829	"AUROC"	"Graph"	" BACE"	"GCN"	28	"scaffold"	"benchmark"
0.860759493670886	"AUROC"	"Graph"	" BACE"	"GCN"	29	"scaffold"	"benchmark"
0.766812993854258	"AUROC"	"Graph"	" BACE"	"GIN"	0	"scaffold"	"benchmark"
0.755226480836237	"AUROC"	"Graph"	" BACE"	"GIN"	1	"scaffold"	"benchmark"
0.803333333333333	"AUROC"	"Graph"	" BACE"	"GIN"	2	"scaffold"	"benchmark"
0.730914588057445	"AUROC"	"Graph"	" BACE"	"GIN"	3	"scaffold"	"benchmark"
0.756372464019421	"AUROC"	"Graph"	" BACE"	"GIN"	4	"scaffold"	"benchmark"
0.799641577060932	"AUROC"	"Graph"	" BACE"	"GIN"	5	"scaffold"	"benchmark"
0.795151515151515	"AUROC"	"Graph"	" BACE"	"GIN"	6	"scaffold"	"benchmark"
0.7596757852077	"AUROC"	"Graph"	" BACE"	"GIN"	7	"scaffold"	"benchmark"
0.691140278917145	"AUROC"	"Graph"	" BACE"	"GIN"	8	"scaffold"	"benchmark"
0.824445983379501	"AUROC"	"Graph"	" BACE"	"GIN"	9	"scaffold"	"benchmark"
0.827115384615385	"AUROC"	"Graph"	" BACE"	"GIN"	10	"scaffold"	"benchmark"
0.833159722222222	"AUROC"	"Graph"	" BACE"	"GIN"	11	"scaffold"	"benchmark"
0.882986111111111	"AUROC"	"Graph"	" BACE"	"GIN"	12	"scaffold"	"benchmark"
